x,y,z,id,group1,group2,group3,group4,group5,group6
136,100,0,136,2.254390726147e+14,9.1051294364267e+14,1.7099402957345e+15,1.1091450658521e+15,8.873716217042e+14,2.6910066577838e+14
137,100,0,137,2.2331167527484e+14,9.0192087928468e+14,1.6938049164409e+15,1.0986790692887e+15,8.7899788758173e+14,2.665611193477e+14
138,100,0,138,2.2113138483162e+14,8.9311521621425e+14,1.6772684608393e+15,1.0879529122708e+15,8.7041594423474e+14,2.6395841157262e+14
139,100,0,139,2.1890132380175e+14,8.8410856826295e+14,1.6603546197665e+15,1.0769819581471e+15,8.6163807776562e+14,2.6129626721763e+14
140,100,0,140,2.1661800749979e+14,8.7488686903871e+14,1.643036988015e+15,1.0657490730263e+15,8.5265056262128e+14,2.5857051943323e+14
141,100,0,141,2.142880794278e+14,8.6547695084832e+14,1.625365952938e+15,1.0542869364875e+15,8.4347954419182e+14,2.5578909761968e+14
142,100,0,142,2.1190352796779e+14,8.5584646997012e+14,1.6072807926729e+15,1.0425561494438e+15,8.3409346945045e+14,2.5294242506129e+14
143,100,0,143,2.0947286521982e+14,8.460298043271e+14,1.5888460607544e+15,1.0305985793924e+15,8.2452583792364e+14,2.5004066246579e+14
144,100,0,144,2.0699288530611e+14,8.3601401706478e+14,1.5700374729382e+15,1.0183984609446e+15,8.1476401149467e+14,2.4707997141767e+14
145,100,0,145,2.0446369276148e+14,8.2579953999529e+14,1.5508558453182e+15,1.0059563082102e+15,8.0480838036936e+14,2.4406046581462e+14
146,100,0,146,2.0188903442072e+14,8.154015097311e+14,1.5313296003233e+15,9.9329054641128e+14,7.9467367794027e+14,2.4098661268243e+14
147,100,0,147,1.9926603709468e+14,8.0480833778631e+14,1.5114369829608e+15,9.8038703933255e+14,7.8434855928461e+14,2.3785496399782e+14
148,100,0,148,1.9659620490579e+14,7.9402610911926e+14,1.4911894173217e+15,9.6725317479498e+14,7.7383891308132e+14,2.3466730154657e+14
149,100,0,149,1.9388200176214e+14,7.8306478217317e+14,1.4706055969037e+15,9.5390105806127e+14,7.6315440864315e+14,2.314265552062e+14
150,100,0,150,1.9112335323519e+14,7.7192406980576e+14,1.4496849759967e+15,9.4033030444778e+14,7.5229470817152e+14,2.2813261690464e+14
151,100,0,151,1.8831787797272e+14,7.6059437756209e+14,1.4284095272911e+15,9.2652916928012e+14,7.4125036246366e+14,2.2478261079803e+14
152,100,0,152,1.854695105001e+14,7.4909160073451e+14,1.406809076358e+15,9.1251697225774e+14,7.3003681768499e+14,2.2138122036528e+14
153,100,0,153,1.8257864045254e+14,7.3741732795271e+14,1.3848865802502e+15,8.982955848104e+14,7.1865553583289e+14,2.1792888295959e+14
154,100,0,154,1.7964571591272e+14,7.2557338446745e+14,1.3626454307926e+15,8.8386715318593e+14,7.07108196258e+14,2.1442610157451e+14
155,100,0,155,1.7667115064852e+14,7.135614576586e+14,1.3400887486387e+15,8.6923363865302e+14,6.9539632686196e+14,2.108733328219e+14
156,100,0,156,1.7365419869056e+14,7.0137855777668e+14,1.3172108487686e+15,8.5439126377974e+14,6.8351684534589e+14,2.07269631763e+14
157,100,0,157,1.7059724013688e+14,6.8903430348777e+14,1.2940297163412e+15,8.393516328662e+14,6.714790121756e+14,2.0361780400147e+14
158,100,0,158,1.6750088888111e+14,6.7653118705962e+14,1.2705499290659e+15,8.2411762549341e+14,6.5928508671487e+14,1.9991852791483e+14
159,100,0,159,1.643658031265e+14,6.6387187725131e+14,1.2467763700699e+15,8.0869230848507e+14,6.4693747747361e+14,1.9617252709467e+14
160,100,0,160,1.6119268274044e+14,6.5105920742825e+14,1.2227142004721e+15,7.9307891754433e+14,6.3443872816754e+14,1.9238056618621e+14
161,100,0,161,1.5798226682893e+14,6.3809616426986e+14,1.198368832307e+15,7.7728083928433e+14,6.2179150426086e+14,1.8854344687506e+14
162,100,0,162,1.5473533154697e+14,6.2498587708464e+14,1.173745901758e+15,7.613015936832e+14,6.089985800274e+14,1.8466200402806e+14
163,100,0,163,1.5145268816033e+14,6.1173160774064e+14,1.1488512426435e+15,7.4514481699527e+14,5.9606282616381e+14,1.8073710199369e+14
164,100,0,164,1.4813518137404e+14,5.9833674121307e+14,1.1236908600906e+15,7.2881424515216e+14,5.8298719798581e+14,1.7676963106594e+14
165,100,0,165,1.4478368794252e+14,5.8480477674461e+14,1.0982709043202e+15,7.123136976904e+14,5.6977472423676e+14,1.7276050411395e+14
166,100,0,166,1.4139911557615e+14,5.7113931960743e+14,1.0725976444594e+15,6.9564706224629e+14,5.5642849653482e+14,1.6871065337791e+14
